latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,nearest_city
23.41,93.82,13.0,4.0,ml,,,,,,ems_202209_1166009,2022-09-06T19:35:00.000Z,"Aipha, Chin State, Myanmar (Burma)",Myanmar-india Border Region,MM,Asia,earthquake,1662492960,1662492055,0,,"23.41,93.82",2022-09-06 19:20:55,2022-09-07 01:50:55,Chin,Kalay
21.202,99.964,1.0,3.4,ml,,,,,,th_9993_202209060411,2022-09-06T04:11:35.000Z,"Wan Hkang, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1662437938,1662437495,1,,"21.20,99.96",2022-09-06 04:11:35,2022-09-06 10:41:35,Shan,Kengtung
13.999,98.877,1.0,2.4,ml,,,,,,th_9992_202209060122,2022-09-06T01:22:37.000Z,"Sinbyudaing, Tanintharyi Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1662430492,1662427357,0,,"14.00,98.88",2022-09-06 01:22:37,2022-09-06 07:52:37,Tanitharyi,Dawei
21.17,99.954,2.0,3.0,ml,,,,,,th_9991_202209060003,2022-09-06T00:03:03.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1662422919,1662422583,1,,"21.17,99.95",2022-09-06 00:03:03,2022-09-06 06:33:03,Shan,Kengtung
21.178,99.975,1.0,2.4,ml,,,,,,th_9990_202209052154,2022-09-05T21:54:22.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1662415170,1662414862,1,,"21.18,99.98",2022-09-05 21:54:22,2022-09-06 04:24:22,Shan,Kengtung
21.065,99.945,1.0,3.3,ml,,,,,,th_9989_202209051435,2022-09-05T14:35:41.000Z,"Wan Hkang Ho-paw, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1662388903,1662388541,1,,"21.07,99.95",2022-09-05 14:35:41,2022-09-05 21:05:41,Shan,Kengtung
21.108,99.916,1.0,2.1,ml,,,,,,th_9988_202209051233,2022-09-05T12:33:21.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1662381685,1662381201,1,,"21.11,99.92",2022-09-05 12:33:21,2022-09-05 19:03:21,Shan,Kengtung
20.037,97.832,1.0,2.1,ml,,,,,,th_9986_202209042222,2022-09-04T22:22:41.000Z,"Wan Kongpao, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1662330764,1662330161,0,,"20.04,97.83",2022-09-04 22:22:41,2022-09-05 04:52:41,Shan,Loikaw
21.14,99.975,1.0,2.2,ml,,,,,,th_9985_202209042201,2022-09-04T22:01:47.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1662329360,1662328907,1,,"21.14,99.98",2022-09-04 22:01:47,2022-09-05 04:31:47,Shan,Kengtung
21.175,99.909,1.0,1.9,ml,,,,,,th_9983_202209042029,2022-09-04T20:29:24.000Z,"Wan Hpaya-hkè, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1662325119,1662323364,0,,"21.18,99.91",2022-09-04 20:29:24,2022-09-05 02:59:24,Shan,Kengtung
21.072,99.965,1.0,1.6,ml,,,,,,th_9984_202209041904,2022-09-04T19:04:56.000Z,"Wan Hkang Ho-paw, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1662325167,1662318296,1,,"21.07,99.97",2022-09-04 19:04:56,2022-09-05 01:34:56,Shan,Kengtung
20.616,99.9,1.0,2.7,ml,,,,,,th_9981_202209041851,2022-09-04T18:51:53.000Z,"Tachileik, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1662317873,1662317513,1,,"20.62,99.90",2022-09-04 18:51:53,2022-09-05 01:21:53,Shan,Kengtung
20.622,99.923,1.0,3.1,ml,,,,,,th_9980_202209041840,2022-09-04T18:40:16.000Z,"Tachileik, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1662317224,1662316816,0,,"20.62,99.92",2022-09-04 18:40:16,2022-09-05 01:10:16,Shan,Kengtung
21.132,99.928,1.0,1.8,ml,,,,,,th_9979_202209041710,2022-09-04T17:10:07.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1662311760,1662311407,1,,"21.13,99.93",2022-09-04 17:10:07,2022-09-04 23:40:07,Shan,Kengtung
21.104,99.874,1.0,2.0,ml,,,,,,th_9978_202209041522,2022-09-04T15:22:57.000Z,"Yangka, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1662305314,1662304977,0,,"21.10,99.87",2022-09-04 15:22:57,2022-09-04 21:52:57,Shan,Kengtung
21.145,99.95,1.0,2.1,ml,,,,,,th_9977_202209041400,2022-09-04T14:00:49.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1662300313,1662300049,1,,"21.15,99.95",2022-09-04 14:00:49,2022-09-04 20:30:49,Shan,Kengtung
21.06,99.986,1.0,1.9,ml,,,,,,th_9976_202209040905,2022-09-04T09:05:47.000Z,"Wan Hkang Ho-paw, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1662283092,1662282347,0,,"21.06,99.99",2022-09-04 09:05:47,2022-09-04 15:35:47,Shan,Kengtung
21.123,99.92,1.0,2.3,ml,,,,,,th_9975_202209040722,2022-09-04T07:22:22.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1662276635,1662276142,1,,"21.12,99.92",2022-09-04 07:22:22,2022-09-04 13:52:22,Shan,Kengtung
21.139,99.902,1.0,2.7,ml,,,,,,th_9974_202209040140,2022-09-04T01:40:53.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1662256168,1662255653,1,,"21.14,99.90",2022-09-04 01:40:53,2022-09-04 08:10:53,Shan,Kengtung
21.121,99.959,1.0,3.0,ml,,,,,,th_9973_202209040132,2022-09-04T01:32:19.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1662255691,1662255139,1,,"21.12,99.96",2022-09-04 01:32:19,2022-09-04 08:02:19,Shan,Kengtung
21.186,99.965,1.0,2.6,ml,,,,,,th_9972_202209032213,2022-09-03T22:13:08.000Z,"Wan Hkang, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1662243609,1662243188,1,,"21.19,99.97",2022-09-03 22:13:08,2022-09-04 04:43:08,Shan,Kengtung
21.173,99.937,1.0,2.9,ml,,,,,,th_9971_202209031538,2022-09-03T15:38:57.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1662220916,1662219537,1,,"21.17,99.94",2022-09-03 15:38:57,2022-09-03 22:08:57,Shan,Kengtung
21.178,99.983,1.0,3.0,ml,,,,,,th_9970_202209030255,2022-09-03T02:55:44.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1662174139,1662173744,1,,"21.18,99.98",2022-09-03 02:55:44,2022-09-03 09:25:44,Shan,Kengtung
21.155,99.949,1.0,1.7,ml,,,,,,th_9969_202209022233,2022-09-02T22:33:57.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1662158397,1662158037,1,,"21.16,99.95",2022-09-02 22:33:57,2022-09-03 05:03:57,Shan,Kengtung
21.176,99.932,1.0,2.5,ml,,,,,,th_9968_202209021138,2022-09-02T11:38:33.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1662119513,1662118713,1,,"21.18,99.93",2022-09-02 11:38:33,2022-09-02 18:08:33,Shan,Kengtung
21.19,99.97,1.0,3.5,ml,,,,,,th_9965_202209012309,2022-09-01T23:20:00.000Z,"Wan Hkang, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1662074288,1662073741,1,,"21.19,99.97",2022-09-01 23:09:01,2022-09-02 05:39:01,Shan,Kengtung
21.15,99.935,1.0,2.6,ml,,,,,,th_9964_202209012306,2022-09-01T23:06:58.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1662074239,1662073618,1,,"21.15,99.94",2022-09-01 23:06:58,2022-09-02 05:36:58,Shan,Kengtung
21.052,99.888,1.0,1.7,ml,,,,,,th_9963_202209012101,2022-09-01T21:01:50.000Z,"Wan Hkang Ho-paw, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1662066583,1662066110,0,,"21.05,99.89",2022-09-01 21:01:50,2022-09-02 03:31:50,Shan,Kengtung
21.232,100.08,1.0,1.5,ml,,,,,,th_9962_202209012013,2022-09-01T20:13:54.000Z,"Wan Hkang A-hko, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1662063654,1662063234,0,,"21.23,100.08",2022-09-01 20:13:54,2022-09-02 02:43:54,Shan,Kengtung
21.001,99.958,2.0,2.2,ml,,,,,,th_9961_202209011938,2022-09-01T19:38:28.000Z,"Wan Hkang Ho-paw, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1662061373,1662061108,0,,"21.00,99.96",2022-09-01 19:38:28,2022-09-02 02:08:28,Shan,Kengtung
21.173,100.01,1.0,1.9,ml,,,,,,th_9960_202209011852,2022-09-01T18:52:44.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1662058648,1662058364,1,,"21.17,100.01",2022-09-01 18:52:44,2022-09-02 01:22:44,Shan,Kengtung
21.038,100.594,1.0,2.1,ml,,,,,,th_9959_202209011824,2022-09-01T18:24:45.000Z,"Hsenlönghpan, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1662057230,1662056685,0,,"21.04,100.59",2022-09-01 18:24:45,2022-09-02 00:54:45,Shan,Kengtung
21.186,99.938,1.0,1.6,ml,,,,,,th_9957_202209011514,2022-09-01T15:14:30.000Z,"Wan Hkang, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1662045814,1662045270,1,,"21.19,99.94",2022-09-01 15:14:30,2022-09-01 21:44:30,Shan,Kengtung
20.08,98.059,1.0,3.0,ml,,,,,,th_9956_202209010736,2022-09-01T07:36:23.000Z,"Üng-yao, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1662018226,1662017783,0,,"20.08,98.06",2022-09-01 07:36:23,2022-09-01 14:06:23,Shan,Loikaw
21.132,98.541,4.0,2.8,ml,,,,,,th_9954_202209010150,2022-09-01T01:50:03.000Z,"Wan Tong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1661997935,1661997003,0,,"21.13,98.54",2022-09-01 01:50:03,2022-09-01 08:20:03,Shan,Kengtung
