name,name_en,place,lat,lon
บ้านหาดทราย,Ban Hat Sai,village,14.1532,100.394
บ้านปากคูตาฉัตร,Ban Pak Khu Ta Chat,village,14.1516,100.4144
บ้านดอนตาช้าง,Ban Don Ta Chang,village,14.1504,100.4341
บ้านป่าบง,Ban Pabong,village,19.8545,100.0401
บ้านปากคลอง,Ban Pak Khlong,village,14.4475,100.3612
บ้านท้ายวัดโพธิ์,Ban Thai Wat Pho,village,14.4522,100.3654
บ้านตาลาน,Ban Ta Lan,village,14.45,100.3796
บ้านหมู่สุด,Ban Mu Sut,village,14.4359,100.3341
บ้านลาดบอน,Ban Lat Bon,village,14.4331,100.3446
บ้านรางยายสุข,Ban Rang Yai Suk,village,14.4324,100.3502
บ้านหมู่สะแก,Ban Mu Sakae,village,14.4364,100.353
บ้านหนองควาย,Ban Nong Khwai,village,14.4406,100.3606
บ้านลำรางตาดำ,Ban Lam Rang Ta Dam,village,14.4406,100.3563
บ้านหนองตะเคียน,Ban Nong Takhian,village,14.4423,100.3601
บ้านท้ายบ้าน,Ban Thai Ban,village,14.4064,100.4001
บ้านท่าดินแดง,Ban Tha Din Daeng,village,14.4134,100.3956
บ้านโรงนา,Ban Rong Na,village,14.4185,100.3941
บ้านท้ายวัด,Ban Thai Wat,village,14.4213,100.3904
บ้านเหนือวัด,Ban Nuea Wat,village,14.4223,100.3858
บ้านบางบัว,Ban Bang Bua,village,14.4301,100.3818
บ้านปากคลองกุฎี,Ban Pak Khlong Kudi,village,14.4098,100.402
บ้านกุฎี,Ban Kudi,village,14.4166,100.4059
บ้านบางหน้าไม้,Ban Bang Na Mai,village,14.4209,100.4074
บ้านเกาะนก,Ban Ko Nok,village,14.4234,100.4057
บ้านปากคลองโพธิ์,Ban Pak Khlong Pho,village,14.4247,100.4072
บ้านลาว,Ban Lao,village,14.4269,100.4052
บ้านฤๅไชย,Ban Rue Chai,village,14.4367,100.403
บ้านหนองแขยง,Ban Nong Khayaeng,village,14.4633,100.4035
บ้านคลองพิสนธิ์,Ban Khlong Phison,village,14.1418,100.3482
บ้านทดผู้ใหญ่กา,Ban Thot Phuyai Ka,village,14.1273,100.3467
บ้านคลองหนึ่ง,Ban Khlong Nueng,village,14.1492,100.2832
บ้านพาดหมอน,Ban Phat Mon,village,14.1465,100.2984
บ้านหนองหล่ม,Ban Nong Lom,village,14.1402,100.3218
บ้านสามเมือง,Ban Sam Mueang,village,14.1632,100.2928
บ้านหนองปลาหมอ,Ban Nong Pla Mo,village,14.1612,100.3221
บ้านสี่แยก,Ban Si Yaek,village,14.1565,100.3455
บ้านมาลาอี,Ban Mala-i,village,14.1368,100.349
บ้านคลองใหม่,Ban Khlong Mai,village,14.1187,100.3645
บ้านทดผู้ใหญ่กา,Ban Thot Phuyai Ka,village,14.1353,100.3636
บ้านหมอนสอง,Ban Mon Song,village,14.1337,100.3774
บ้านหมอนหนึ่ง,Ban Mon Nueng,village,14.1423,100.3828
บ้านสุเหร่ารอซีดี,Ban Surao Rosidi,village,14.1549,100.3559
บ้านคลองพระยาบันลือ,Ban Khlong Phraya Banlue,village,14.1534,100.3754
บ้านหนองน้ำส้ม,Ban Nong Nam Som,village,14.1267,100.4313
บ้านหลุมทองหลาง,Ban Lum Thonglang,village,14.1273,100.4128
บ้านผักบุ้งล้วม,Ban Phak Bung Luam,village,14.1378,100.4409
บ้านหลวงประสิทธิ์,Ban Luang Prasit,village,14.1522,100.3933
บ้านปากคลองหลุมทองหลาง,Ban Pak Khlong Lum Thonglang,village,14.1505,100.4157
บ้านหนองสนุ่น,Ban Nong Sanun,village,14.1478,100.4506
บ้านคลองโมง,Ban Khlong Mong,village,14.2096,100.2746
บ้านดอนโพธิ์,Ban Don Pho,village,14.203,100.3009
บ้านตาช้าง,Ban Ta Chang,village,14.1904,100.2949
บ้านหนองบัว,Ban Nong Bua,village,14.1955,100.2699
บ้านรางเนื้อตาย,Ban Rang Nuea Tai,village,14.2048,100.2613
บ้านบึงแขวนหม้อ,Ban Bueng Khwaen Mo,village,14.2047,100.243
บ้านบัวหวั่น,Ban Bua Wan,village,14.1828,100.2148
บ้านคลองญี่ปุ่นเหนือ,Ban Khlong Yipun Nuea,village,14.1793,100.2454
บ้านกระทุ่มหลักชัย,Ban Krathum Lak Chai,village,14.173,100.2651
บ้านหมู่กอง,Ban Mu Kong,village,14.1721,100.2813
,Ban Laeo,village,20.1622,99.8868
,Ban Lao Pa Nat,village,20.18,99.8923
บ้านขี้เหล็ก,Ban Khilek,village,20.188,99.9252
,Ban Nong Waen,village,20.1429,99.8858
,Ban Huai Wiang Wai,village,20.1452,99.8709
บ้านทุ่งชาน,Ban Thung Chan,village,14.4877,100.7341
บ้านหนองแห่,Ban Nong Hae,village,14.4894,100.7181
บ้านโคกแฝก,Ban Khok Faek,village,14.4788,100.7575
บ้านโคกม้า,Ban Khok Ma,village,14.4818,100.7638
บ้านพลับ,Ban Phlap,village,14.4784,100.7498
บ้านโคกกระต่าย,Ban Khok Kratai,village,14.4783,100.7401
บ้านหนองหัวควาย,Ban Nong Hua Khwai,village,14.4704,100.7395
บ้านดอนหญ้านาง,Ban Don Ya Nang,village,14.4744,100.7248
บ้านตะโก,Ban Tako,village,14.4828,100.7158
บ้านหนองน้ำใส,Ban Nong Nam Sai,village,14.4559,100.7383
บ้านธรรมสินธุ์โสภา,Ban Thammasin Sopha,village,14.4416,100.7669
บ้านหนองเครือบุญ,Ban Nong Khruea Bun,village,14.4599,100.76
บ้านโคกกลาง,Ban Khok Klang,village,14.4674,100.7655
บ้านโคกมะเกลือ,Ban Khok Makluea,village,14.4679,100.7558
บ้านเหล่า,Ban Lao,village,14.4677,100.7494
บ้านหนองตาเสือ,Ban Nong Ta Suea,village,14.4542,100.7534
บ้านหนองเป้า,Ban Nong Pao,village,14.4518,100.7463
บ้านหนองกลาง,Ban Nong Klang,village,14.4893,100.7034
บ้านครัว,Ban Khrua,village,14.4753,100.6951
บ้านหัวคุ้ง,Ban Hua Khung,village,14.4719,100.69
บ้านใหม่,Ban Mai,village,14.4687,100.724
บ้านไผ่ล้อม,Ban Phai Lom,village,14.466,100.7154
บ้านหนองหัวลิง,Ban Nong Hua Ling,village,14.4609,100.7247
บ้านนายี่,Ban Na Yi,village,14.4539,100.7209
บ้านโคกกลาง,Ban Khok Klang,village,14.473,100.7074
บ้านหัวนา,Ban Hua Na,village,14.4603,100.7111
บ้านไร่,Ban Rai,village,14.4556,100.7043
บ้านหนองโพธิ์,Ban Nong Pho,village,14.4461,100.7044
บ้านโคกกรวด,Ban Khok Kruat,village,14.4071,100.7387
บ้านหนองยาว,Ban Nong Yao,village,14.4016,100.7216
บ้านดอนข่อย,Ban Don Khoi,village,14.4185,100.7135
บ้านสะพานดำ,Ban Saphan Dam,village,14.4085,100.7023
บ้านใหม่,Ban Mai,village,14.4202,100.7248
บ้านโคกสังข์,Ban Khok Sang,village,14.4173,100.7273
บ้านสร้างเค็ม,Ban Sang Khem,village,14.4152,100.7395
บ้านหนองตลิ่งชัน,Ban Nong Taling Chan,village,14.429,100.7369
บ้านป่าหว้า,Ban Pa Wa,village,14.4206,100.7505
บ้านหนองงูเหลือม,Ban Nong Ngu Lueam,village,14.4273,100.7638
บ้านคลอง,Ban Khlong,village,14.4306,100.7577
บ้านโคกม่วง,Ban Khok Muang,village,14.436,100.7492
บ้านต้นหมัน,Ban Ton Man,village,14.4211,100.665
บ้านวังล่าง,Ban Wang Lang,village,14.4305,100.6649
บ้านหนองบัว,Ban Nong Bua,village,14.4352,100.6654
บ้านวังบน,Ban Wang Bon,village,14.4415,100.671
บ้านดอนพรม,Ban Don Phrom,village,14.4392,100.6957
บ้านโรงสูง,Ban Rong Sung,village,14.4502,100.6905
บ้านหัวสะแก,Ban Hua Sakae,village,14.4284,100.6803
บ้านดอนกลางใต้,Ban Don Klang Tai,village,14.4113,100.6592
บ้านนาหันตรา,Ban Na Hantra,village,14.4343,100.7055
บ้านหนองเบ็ด,Ban Nong Bet,village,14.4224,100.696
บ้านพระแก้ว,Ban Phra Kaeo,village,14.4278,100.6842
บ้านกระจิว,Ban Krachio,village,14.416,100.6864
บ้านหนองนาง,Ban Nong Nang,village,14.4065,100.756
บ้านหนองยอ,Ban Nong Yo,village,14.3938,100.7594
บ้านหนองปรือ,Ban Nong Prue,village,14.3991,100.767
บ้านระโสม,Ban Rasom,village,14.3999,100.7782
บ้านใหม่,Ban Mai,village,14.3812,100.7717
บ้านซ่อง,Ban Song,village,14.372,100.7706
บ้านแค,Ban Khae,village,14.4911,100.4125
บ้านห้วยรี,Ban Huai Ri,village,14.483,100.2749
บ้านห้วยหมู,Ban Huai Mu,village,14.4866,100.2671
บ้านนาคู,Ban Na Khu,village,14.4742,100.2576
บ้านคูเหนือ,Ban Khu Nuea,village,14.4613,100.2655
บ้านท้ายวัด,Ban Thai Wat,village,14.4672,100.2516
บ้านคูล่าง,Ban Khu Lang,village,14.4562,100.2618
บ้านคูคลอง,Ban Khu Khlong,village,14.4678,100.2679
บ้านสำนวน,Ban Samnuan,village,14.429,100.2698
บ้านดอนลาน,Ban Don Lan,village,14.4405,100.2711
บ้านเหนือวัด,Ban Nuea Wat,village,14.4433,100.2782
บ้านตัดตรง,Ban Tat Trong,village,14.4254,100.3157
บ้านหนองหมู,Ban Nong Mu,village,14.428,100.3077
บ้านลำแม่เหล็ก,Ban Lam Maelek,village,14.4093,100.3064
บ้านหนองสะโด,Ban Nong Sado,village,14.4084,100.2927
บ้านหมอนทอง,Ban Mon Thong,village,14.4226,100.2937
บ้านลาดไท,Ban Lat Thai,village,14.4838,100.3633
บ้านห้วยจรเข้ใต้,Ban Huai Chorakhe Tai,village,14.4799,100.3631
บ้านห้วยจรเข้เหนือ,Ban Huai Chorakhe Nuea,village,14.4847,100.3618
บ้านญวน,Ban Yuan,village,14.4912,100.3692
บ้านหน้าโคก,Ban Na Khok,village,14.4958,100.3671
บ้านตามอญ,Ban Ta Mon,village,14.4557,100.3614
บ้านผักไห่,Ban Phak Hai,village,14.4583,100.382
บ้านโคกช้าง,Ban Khok Chang,village,14.4913,100.3894
บ้านลาดน้ำเค็ม,Ban Lat Nam Khem,village,14.4889,100.3916
拉东,,village,24.4926,98.4505
贺弄,,village,24.4998,98.4837
顿勐,,village,24.4888,98.4683
芒董,,village,24.4818,98.4589
等薄,,village,24.4761,98.4474
丙茂村,,village,24.4822,98.4537
中田新村,,village,24.4422,98.4972
遮相分场九队,,village,24.4524,98.4723
老光杏,,village,24.4465,98.4779
遮相分场七队,,village,24.4463,98.4853
新光杏,,village,24.4525,98.4837
บ้านกิ่วบัวฮา,Ban Kio Bua Ha,village,19.203,98.7709
,Ban Meijto,village,19.2812,98.6474
บ้านกลาง,Ban Klang,village,14.5654,100.6916
บ้านโคกแค,Ban Khok Khae,village,14.5637,100.692
บ้านร่อม,Ban Rom,village,14.5634,100.6908
บ้านใต้,Ban Tai,village,14.5632,100.6891
บ้านดอนประดู่,Ban Don Pradu,village,14.5796,100.679
บ้านเหนือ,Ban Nuea,village,14.5677,100.693
บ้านปากบ่อ,Ban Pak Bo,village,14.5653,100.6984
บ้านโคกกุ่ม,Ban Khok Kum,village,14.5652,100.6948
บ้านดอนกระสังข์,Ban Don Krasang,village,14.5735,100.7086
บ้านไก่จ้น,Ban Kai Chon,village,14.5552,100.7579
บ้านหนองโพธิ์,Ban Nong Pho,village,14.5353,100.7515
บ้านโพธิ์ค่อม,Ban Pho Khom,village,14.5484,100.7644
บ้านใหม่พัฒนา,Ban Mai Phatthana,village,14.5586,100.7661
บ้านหัวหิน,Ban Hua Hin,village,14.5604,100.7693
บ้านโคกมะนาว,Ban Khok Manao,village,14.5627,100.7282
บ้านโพธิ์ไทร,Ban Pho Sai,village,14.5618,100.7383
บ้านจำปา,Ban Champa,village,14.5565,100.7426
บ้านเตาปูน,Ban Tao Pun,village,14.5616,100.7494
บ้านสวนทับทิม,Ban Suan Thapthim,village,14.56,100.7527
บ้านสวนพริก,Ban Suan Phrik,village,14.5407,100.7106
บ้านแขก,Ban Khaek,village,14.5484,100.7065
บ้านมะขามโพลง,Ban Makham Phlong,village,14.5463,100.7101
บ้านสฎางค์,Ban Sadang,village,14.5468,100.7149
บ้านกอกา,Ban Ko Ka,village,14.5439,100.7184
บ้านขวาง,Ban Khwang,village,14.5499,100.7186
บ้านตำหนัก,Ban Tamnak,village,14.5577,100.7203
บ้านสวนกล้วย,Ban Suan Kluai,village,14.5346,100.6921
บ้านหัวพรวน,Ban Hua Phruan,village,14.5297,100.6896
บ้านศาลาลอย,Ban Sala Loi,village,14.5289,100.7016
บ้านช้าง,Ban Chang,village,14.5351,100.703
บ้านบางตะไลย์,Ban Bang Talai,village,14.5403,100.7036
บ้านหนองบ่วง,Ban Nong Buang,village,14.5001,100.7088
บ้านบ่อแร่,Ban Bo Rae,village,14.5064,100.7155
บ้านหนองขนาก,Ban Nong Khanak,village,14.506,100.7323
บ้านหนองกระเบียน,Ban Nong Krabian,village,14.5218,100.7281
บ้านปลักแรด,Ban Plak Raet,village,14.5292,100.7274
บ้านหนองสรวง,Ban Nong Suang,village,14.525,100.7432
บ้านแถว,Ban Thaeo,village,14.5049,100.7361
บ้านหนองหัวลิง,Ban Nong Hua Ling,village,14.4924,100.741
บ้านทุ่งมน,Ban Thung Mon,village,14.501,100.7487
บ้านหนองกีบม้า,Ban Nong Kip Ma,village,14.5211,100.7518
บ้านบึงเหนือ,Ban Bueng Nuea,village,14.5433,100.6806
บ้านบึงกลาง,Ban Bueng Klang,village,14.5416,100.678
บ้านบึงใต้,Ban Bueng Tai,village,14.5386,100.6769
บ้านท้ายคุ้ง,Ban Thai Khung,village,14.5268,100.6779
บ้านโคกถั่ว,Ban Khok Thua,village,14.529,100.6788
